text,label
appetite normal,0
regular heartbeat,0
normal fatigue,0
medication taken at 2:47,0
sleep pattern regular,0
bp within range,0
blood sugar normal,0
routine checkup needed,0
breathing comfortably,0
completed daily physiotherapy exercises,0
oxygen levels stable,0
temperature normal: 37.5°c,0
how are you?,0
routine checkup needed,0
completed daily physiotherapy exercises,0
regular heartbeat,0
oxygen stable at 96%,0
slight cold feeling,0
thanks for the help,0
expected tiredness,0
light exercise done,0
hydration maintained,0
feeling rested,0
blood pressure 128/73,0
oxygen levels stable,0
vitals normal,0
slight cold feeling,0
thanks for the help,0
medication taken at 4:21,0
hydration maintained,0
normal fatigue,0
resting heart rate 78 bpm,0
normal fatigue,0
slight congestion,0
weight stable,0
oxygen levels stable,0
resting heart rate 69 bpm,0
medication taken at 11:02,0
resting heart rate 74 bpm,0
blood pressure 114/81,0
resting heart rate 78 bpm,0
blood pressure 127/84,0
normal aging discomfort,0
see you tomorrow,0
"light meal consumed, digestion normal",0
temperature normal,0
completed daily physiotherapy exercises,0
blood pressure 118/73,0
breathing comfortably,0
completed daily physiotherapy exercises,0
bp within range,0
temperature normal,0
oxygen levels stable,0
medication taken at 2:52,0
light exercise done,0
what's for dinner?,0
how are you?,0
resting heart rate 69 bpm,0
feeling rested,0
mild headache,0
vitals normal,0
temperature normal,0
feeling rested,0
o2 sensor working,0
minor joint pain,0
thanks for the help,0
bp within range,0
see you tomorrow,0
appetite normal,0
expected tiredness,0
blood pressure 124/83,0
vitals normal,0
daily walk completed,0
thanks for the help,0
blood pressure 127/70,0
routine checkup needed,0
medication taken at 9:40,0
heart rate okay,0
oxygen stable at 95%,0
vitals normal,0
light exercise done,0
minor joint pain,0
see you tomorrow,0
temperature normal,0
blood pressure 115/84,0
bp within range,0
blood pressure 121/72,0
daily walk completed,0
expected tiredness,0
minor joint pain,0
slight cold feeling,0
temperature normal: 36.6°c,0
completed daily physiotherapy exercises,0
temperature normal: 36.5°c,0
blood pressure 126/75,0
completed daily physiotherapy exercises,0
temperature normal: 36.7°c,0
oxygen stable at 97%,0
medication taken at 12:04,0
temperature normal: 37.3°c,0
oxygen stable at 95%,0
temperature normal: 36.2°c,0
bp within range,0
good morning!,0
see you tomorrow,0
sleep pattern regular,0
"light meal consumed, digestion normal",0
medication taken at 7:56,0
spo2 at 98,0
see you tomorrow,0
good morning!,0
medication taken,0
resting heart rate 78 bpm,0
oxygen stable at 95%,0
resting heart rate 65 bpm,0
oxygen stable at 97%,0
feeling rested,0
weight stable,0
completed daily physiotherapy exercises,0
normal stiffness,0
temperature normal: 36.4°c,0
vitals normal,0
medication taken at 3:12,0
minor joint pain,0
normal aging discomfort,0
regular heartbeat,0
weight stable,0
o2 sensor working,0
appetite normal,0
normal stiffness,0
oxygen stable at 97%,0
normal fatigue,0
appetite normal,0
temperature normal: 36.1°c,0
medication taken at 8:23,0
blood pressure 118/78,0
daily walk completed,0
blood pressure 118/83,0
medication taken at 1:32,0
blood pressure 111/80,0
completed daily physiotherapy exercises,0
blood pressure 113/74,0
temperature normal,0
oxygen stable at 99%,0
expected tiredness,0
oxygen levels stable,0
medication taken at 8:11,0
slight congestion,0
oxygen stable at 92%,0
weight stable,0
blood pressure 129/79,0
routine checkup needed,0
temperature normal,0
sleep pattern regular,0
appetite normal,0
thanks for the help,0
resting heart rate 67 bpm,0
normal fatigue,0
"light meal consumed, digestion normal",0
"light meal consumed, digestion normal",0
mild headache,0
completed daily physiotherapy exercises,0
daily walk completed,0
slight congestion,0
resting heart rate 77 bpm,0
blood pressure 113/76,0
o2 sensor working,0
bp within range,0
temperature normal,0
heart rate okay,0
light exercise done,0
completed daily physiotherapy exercises,0
bp within range,0
oxygen stable at 98%,0
temperature normal: 36.5°c,0
regular heartbeat,0
nice weather today,0
"light meal consumed, digestion normal",0
resting heart rate 67 bpm,0
appetite normal,0
minor joint pain,0
oxygen stable at 97%,0
expected tiredness,0
normal aging discomfort,0
feeling rested,0
normal aging discomfort,0
resting heart rate 65 bpm,0
completed daily physiotherapy exercises,0
medication taken at 10:51,0
slight cold feeling,0
completed daily physiotherapy exercises,0
appetite normal,0
mild headache,0
weight stable,0
blood sugar normal,0
slight cold feeling,0
temperature normal: 36.4°c,0
medication taken at 12:13,0
blood pressure 119/72,0
vitals normal,0
"light meal consumed, digestion normal",0
resting heart rate 63 bpm,0
feeling rested,0
medication taken at 12:36,0
blood pressure 114/73,0
how are you?,0
minor joint pain,0
oxygen stable at 96%,0
medication taken,0
temperature normal,0
nice weather today,0
routine checkup needed,0
vitals normal,0
spo2 at 98,0
slight cold feeling,0
light exercise done,0
how are you?,0
medication taken,0
breathing comfortably,0
thanks for the help,0
medication taken at 10:06,0
blood sugar normal,0
hydration maintained,0
resting heart rate 67 bpm,0
nice weather today,0
blood pressure 112/84,0
blood pressure 114/76,0
sleep pattern regular,0
sleep pattern regular,0
blood pressure 127/85,0
completed daily physiotherapy exercises,0
blood pressure 128/75,0
bp within range,0
resting heart rate 73 bpm,0
oxygen levels stable,0
vitals normal,0
medication taken at 11:11,0
blood sugar normal,0
feeling rested,0
oxygen stable at 96%,0
breathing comfortably,0
completed daily physiotherapy exercises,0
completed daily physiotherapy exercises,0
temperature normal: 36.3°c,0
how are you?,0
mild headache,0
bp within range,0
resting heart rate 80 bpm,0
blood pressure 125/79,0
completed daily physiotherapy exercises,0
resting heart rate 63 bpm,0
hydration maintained,0
how are you?,0
completed daily physiotherapy exercises,0
routine checkup needed,0
temperature normal: 37.4°c,0
medication taken at 7:34,0
normal aging discomfort,0
resting heart rate 71 bpm,0
spo2 at 98,0
good morning!,0
hydration maintained,0
resting heart rate 73 bpm,0
slight cold feeling,0
normal aging discomfort,0
appetite normal,0
temperature normal,0
blood pressure 130/74,0
oxygen stable at 93%,0
blood sugar normal,0
resting heart rate 80 bpm,0
breathing comfortably,0
what's for dinner?,0
vitals normal,0
temperature normal: 37.4°c,0
temperature normal: 36.5°c,0
minor joint pain,0
breathing comfortably,0
bp within range,0
spo2 at 98,0
breathing comfortably,0
what's for dinner?,0
completed daily physiotherapy exercises,0
blood sugar normal,0
medication taken at 1:42,0
oxygen stable at 99%,0
medication taken,0
how are you?,0
daily walk completed,0
temperature normal: 36.8°c,0
thanks for the help,0
resting heart rate 61 bpm,0
hydration maintained,0
thanks for the help,0
medication taken at 8:20,0
completed daily physiotherapy exercises,0
normal stiffness,0
normal fatigue,0
blood pressure 118/71,0
hydration maintained,0
slight cold feeling,0
temperature normal,0
see you tomorrow,0
slight congestion,0
medication taken at 4:20,0
completed daily physiotherapy exercises,0
weight stable,0
oxygen stable at 98%,0
"light meal consumed, digestion normal",0
hydration maintained,0
regular heartbeat,0
completed daily physiotherapy exercises,0
oxygen stable at 95%,0
slight cold feeling,0
medication taken at 7:46,0
scheduled medication time,0
normal fatigue,0
daily walk completed,0
heart rate okay,0
resting heart rate 66 bpm,0
thanks for the help,0
"light meal consumed, digestion normal",0
oxygen stable at 99%,0
slight congestion,0
minor joint pain,0
oxygen stable at 94%,0
mild headache,0
oxygen stable at 92%,0
oxygen stable at 96%,0
see you tomorrow,0
nice weather today,0
good morning!,0
"light meal consumed, digestion normal",0
normal aging discomfort,0
slight cold feeling,0
normal stiffness,0
oxygen levels stable,0
normal stiffness,0
bp within range,0
thanks for the help,0
blood sugar normal,0
slight cold feeling,0
light exercise done,0
slight cold feeling,0
good morning!,0
"light meal consumed, digestion normal",0
blood pressure 120/74,0
"light meal consumed, digestion normal",0
good morning!,0
daily walk completed,0
slight congestion,0
good morning!,0
heart rate okay,0
temperature normal: 36.3°c,0
sleep pattern regular,0
o2 sensor working,0
resting heart rate 70 bpm,0
blood sugar normal,0
slight cold feeling,0
scheduled medication time,0
temperature normal: 36.5°c,0
resting heart rate 67 bpm,0
good morning!,0
feeling rested,0
routine checkup needed,0
appetite normal,0
oxygen stable at 95%,0
medication taken at 1:15,0
hydration maintained,0
normal fatigue,0
good morning!,0
sleep pattern regular,0
temperature normal: 36.1°c,0
temperature normal: 36.6°c,0
light exercise done,0
blood pressure 110/70,0
completed daily physiotherapy exercises,0
breathing comfortably,0
medication taken at 11:31,0
oxygen stable at 92%,0
weight stable,0
minor joint pain,0
heart rate okay,0
normal stiffness,0
resting heart rate 70 bpm,0
heart rate okay,0
breathing comfortably,0
completed daily physiotherapy exercises,0
"light meal consumed, digestion normal",0
how are you?,0
oxygen stable at 93%,0
medication taken at 6:12,0
expected tiredness,0
blood pressure 118/79,0
oxygen levels stable,0
hydration maintained,0
oxygen stable at 94%,0
completed daily physiotherapy exercises,0
slight cold feeling,0
mild headache,0
"light meal consumed, digestion normal",0
o2 sensor working,0
temperature normal: 37.2°c,0
medication taken at 11:08,0
o2 sensor working,0
blood pressure 123/85,0
nice weather today,0
what's for dinner?,0
regular heartbeat,0
sleep pattern regular,0
minor joint pain,0
expected tiredness,0
completed daily physiotherapy exercises,0
scheduled medication time,0
weight stable,0
normal stiffness,0
medication taken at 11:46,0
see you tomorrow,0
blood pressure 127/78,0
o2 sensor working,0
see you tomorrow,0
temperature normal: 36.3°c,0
oxygen stable at 93%,0
oxygen stable at 98%,0
heart rate okay,0
bp within range,0
normal stiffness,0
temperature normal: 36.1°c,0
"light meal consumed, digestion normal",0
completed daily physiotherapy exercises,0
vitals normal,0
temperature normal,0
medication taken at 3:51,0
oxygen stable at 97%,0
slight cold feeling,0
oxygen levels stable,0
oxygen stable at 96%,0
mild headache,0
"light meal consumed, digestion normal",0
temperature normal: 36.1°c,0
routine checkup needed,0
thanks for the help,0
spo2 at 98,0
oxygen stable at 99%,0
oxygen levels stable,0
oxygen levels stable,0
appetite normal,0
regular heartbeat,0
completed daily physiotherapy exercises,0
normal aging discomfort,0
minor joint pain,0
normal stiffness,0
temperature normal: 37.0°c,0
mild headache,0
oxygen stable at 94%,0
how are you?,0
normal aging discomfort,0
resting heart rate 77 bpm,0
medication taken at 7:56,0
completed daily physiotherapy exercises,0
completed daily physiotherapy exercises,0
completed daily physiotherapy exercises,0
breathing comfortably,0
completed daily physiotherapy exercises,0
oxygen levels stable,0
resting heart rate 75 bpm,0
oxygen stable at 95%,0
minor joint pain,0
minor joint pain,0
weight stable,0
temperature normal: 36.5°c,0
breathing comfortably,0
"light meal consumed, digestion normal",0
temperature normal,0
"light meal consumed, digestion normal",0
medication taken at 4:33,0
medication taken at 10:12,0
"light meal consumed, digestion normal",0
medication taken,0
oxygen stable at 95%,0
feeling rested,0
completed daily physiotherapy exercises,0
normal fatigue,0
how are you?,0
expected tiredness,0
expected tiredness,0
nice weather today,0
medication taken at 3:24,0
expected tiredness,0
"light meal consumed, digestion normal",0
mild headache,0
heart rate okay,0
"light meal consumed, digestion normal",0
weight stable,0
slight congestion,0
heart rate okay,0
spo2 at 98,0
blood sugar normal,0
weight stable,0
medication taken at 3:09,0
good morning!,0
blood pressure 121/72,0
weight stable,0
light exercise done,0
slight congestion,0
slight cold feeling,0
temperature normal: 36.2°c,0
temperature normal: 36.3°c,0
completed daily physiotherapy exercises,0
nice weather today,0
resting heart rate 69 bpm,0
how are you?,0
"light meal consumed, digestion normal",0
"light meal consumed, digestion normal",0
temperature normal: 36.5°c,0
resting heart rate 75 bpm,0
what's for dinner?,0
spo2 at 98,0
"light meal consumed, digestion normal",0
temperature normal,0
sleep pattern regular,0
medication taken at 5:22,0
oxygen levels stable,0
"light meal consumed, digestion normal",0
weight stable,0
thanks for the help,0
mild headache,0
normal aging discomfort,0
blood pressure 115/83,0
medication taken,0
completed daily physiotherapy exercises,0
regular heartbeat,0
daily walk completed,0
slight congestion,0
oxygen stable at 94%,0
medication taken at 1:29,0
bp within range,0
oxygen stable at 97%,0
sleep pattern regular,0
minor joint pain,0
nice weather today,0
resting heart rate 60 bpm,0
resting heart rate 62 bpm,0
oxygen stable at 97%,0
normal fatigue,0
minor joint pain,0
completed daily physiotherapy exercises,0
nice weather today,0
temperature normal: 36.5°c,0
spo2 at 98,0
normal stiffness,0
medication taken at 10:03,0
resting heart rate 77 bpm,0
regular heartbeat,0
normal aging discomfort,0
weight stable,0
minor joint pain,0
oxygen stable at 94%,0
temperature normal: 36.2°c,0
see you tomorrow,0
blood pressure 110/80,0
what's for dinner?,0
"light meal consumed, digestion normal",0
daily walk completed,0
hydration maintained,0
medication taken at 5:20,0
"light meal consumed, digestion normal",0
good morning!,0
slight congestion,0
medication taken at 11:54,0
slight cold feeling,0
normal aging discomfort,0
medication taken,0
resting heart rate 79 bpm,0
medication taken,0
slight cold feeling,0
temperature normal: 36.0°c,0
oxygen levels stable,0
blood sugar normal,0
temperature normal: 36.2°c,0
normal stiffness,0
blood pressure 120/70,0
temperature normal: 37.1°c,0
routine checkup needed,0
temperature normal,0
normal stiffness,0
oxygen stable at 92%,0
"light meal consumed, digestion normal",0
blood pressure 119/83,0
medication taken at 5:02,0
scheduled medication time,0
resting heart rate 61 bpm,0
nice weather today,0
feeling rested,0
oxygen stable at 96%,0
medication taken at 3:28,0
mild headache,0
minor joint pain,0
minor joint pain,0
expected tiredness,0
slight congestion,0
temperature normal: 37.1°c,0
daily walk completed,0
bp within range,0
light exercise done,0
regular heartbeat,0
completed daily physiotherapy exercises,0
normal fatigue,0
how are you?,0
nice weather today,0
spo2 at 98,0
temperature normal: 37.2°c,0
temperature normal: 36.4°c,0
expected tiredness,0
see you tomorrow,0
normal fatigue,0
mild headache,0
blood pressure 128/73,0
slight cold feeling,0
good morning!,0
"light meal consumed, digestion normal",0
completed daily physiotherapy exercises,0
slight cold feeling,0
resting heart rate 64 bpm,0
appetite normal,0
routine checkup needed,0
resting heart rate 66 bpm,0
completed daily physiotherapy exercises,0
oxygen stable at 95%,0
expected tiredness,0
completed daily physiotherapy exercises,0
nice weather today,0
good morning!,0
slight cold feeling,0
normal fatigue,0
temperature normal: 36.2°c,0
o2 sensor working,0
normal aging discomfort,0
medication taken at 4:22,0
blood pressure 130/79,0
how are you?,0
minor joint pain,0
what's for dinner?,0
completed daily physiotherapy exercises,0
spo2 at 98,0
routine checkup needed,0
sleep pattern regular,0
slight congestion,0
"light meal consumed, digestion normal",0
appetite normal,0
see you tomorrow,0
resting heart rate 65 bpm,0
daily walk completed,0
oxygen levels stable,0
mild headache,0
spo2 at 98,0
normal aging discomfort,0
slight congestion,0
routine checkup needed,0
temperature normal: 37.3°c,0
medication taken at 9:07,0
nice weather today,0
"light meal consumed, digestion normal",0
good morning!,0
heart rate okay,0
bp within range,0
blood pressure 119/72,0
breathing comfortably,0
nice weather today,0
feeling rested,0
what's for dinner?,0
normal fatigue,0
temperature normal: 37.2°c,0
resting heart rate 63 bpm,0
good morning!,0
nice weather today,0
sleep pattern regular,0
temperature normal,0
"light meal consumed, digestion normal",0
resting heart rate 61 bpm,0
temperature normal,0
appetite normal,0
completed daily physiotherapy exercises,0
normal aging discomfort,0
how are you?,0
expected tiredness,0
weight stable,0
normal fatigue,0
"light meal consumed, digestion normal",0
temperature normal: 36.6°c,0
thanks for the help,0
good morning!,0
medication taken at 12:08,0
oxygen levels stable,0
medication taken at 6:16,0
blood pressure 129/73,0
temperature normal: 36.6°c,0
medication taken at 4:52,0
completed daily physiotherapy exercises,0
see you tomorrow,0
regular heartbeat,0
scheduled medication time,0
medication taken,0
scheduled medication time,0
resting heart rate 66 bpm,0
blood pressure 114/71,0
blood pressure 125/79,0
normal fatigue,0
see you tomorrow,0
completed daily physiotherapy exercises,0
resting heart rate 61 bpm,0
oxygen levels stable,0
nice weather today,0
regular heartbeat,0
completed daily physiotherapy exercises,0
vitals normal,0
weight stable,0
mild headache,0
expected tiredness,0
normal stiffness,0
appetite normal,0
resting heart rate 75 bpm,0
spo2 at 98,0
vitals normal,0
feeling rested,0
medication taken,0
completed daily physiotherapy exercises,0
bp within range,0
oxygen stable at 95%,0
medication taken,0
how are you?,0
light exercise done,0
oxygen levels stable,0
minor joint pain,0
vitals normal,0
oxygen stable at 94%,0
"light meal consumed, digestion normal",0
slight cold feeling,0
vitals normal,0
blood pressure 112/75,0
temperature normal: 36.5°c,0
resting heart rate 70 bpm,0
daily walk completed,0
normal aging discomfort,0
completed daily physiotherapy exercises,0
minor joint pain,0
temperature normal,0
resting heart rate 67 bpm,0
temperature normal,0
"light meal consumed, digestion normal",0
hydration maintained,0
temperature normal: 36.5°c,0
minor joint pain,0
blood pressure 112/72,0
"light meal consumed, digestion normal",0
temperature normal: 37.4°c,0
scheduled medication time,0
vitals normal,0
"light meal consumed, digestion normal",0
medication taken at 12:07,0
blood pressure 123/85,0
blood pressure 120/85,0
normal stiffness,0
sleep pattern regular,0
blood pressure 118/85,0
slight congestion,0
vitals normal,0
o2 sensor working,0
mild headache,0
bp within range,0
o2 sensor working,0
slight congestion,0
feeling rested,0
how are you?,0
minor joint pain,0
see you tomorrow,0
hydration maintained,0
breathing comfortably,0
resting heart rate 69 bpm,0
minor joint pain,0
routine checkup needed,0
nice weather today,0
hydration maintained,0
completed daily physiotherapy exercises,0
oxygen levels stable,0
what's for dinner?,0
completed daily physiotherapy exercises,0
sleep pattern regular,0
appetite normal,0
oxygen stable at 95%,0
blood pressure 122/70,0
resting heart rate 70 bpm,0
completed daily physiotherapy exercises,0
"light meal consumed, digestion normal",0
hydration maintained,0
resting heart rate 63 bpm,0
vitals normal,0
medication taken at 10:50,0
heart rate okay,0
blood pressure 125/85,0
oxygen stable at 94%,0
spo2 at 98,0
see you tomorrow,0
resting heart rate 64 bpm,0
normal aging discomfort,0
scheduled medication time,0
temperature normal: 37.4°c,0
blood pressure 124/77,0
weight stable,0
blood pressure 114/82,0
nice weather today,0
medication taken at 4:52,0
hydration maintained,0
normal fatigue,0
temperature normal: 37.2°c,0
light exercise done,0
weight stable,0
expected tiredness,0
feeling rested,0
medication taken at 4:01,0
nice weather today,0
completed daily physiotherapy exercises,0
normal aging discomfort,0
resting heart rate 74 bpm,0
slight congestion,0
resting heart rate 71 bpm,0
normal aging discomfort,0
temperature normal: 37.0°c,0
resting heart rate 62 bpm,0
minor joint pain,0
regular heartbeat,0
completed daily physiotherapy exercises,0
hydration maintained,0
"light meal consumed, digestion normal",0
"light meal consumed, digestion normal",0
routine checkup needed,0
completed daily physiotherapy exercises,0
"light meal consumed, digestion normal",0
see you tomorrow,0
temperature normal,0
"light meal consumed, digestion normal",0
oxygen levels stable,0
sleep pattern regular,0
resting heart rate 76 bpm,0
regular heartbeat,0
blood pressure 128/74,0
bp within range,0
good morning!,0
mild headache,0
o2 sensor working,0
bp within range,0
"light meal consumed, digestion normal",0
spo2 at 98,0
resting heart rate 73 bpm,0
spo2 at 98,0
hydration maintained,0
appetite normal,0
heart rate okay,0
bp within range,0
vitals normal,0
mild headache,0
regular heartbeat,0
sleep pattern regular,0
medication taken at 10:31,0
completed daily physiotherapy exercises,0
minor joint pain,0
completed daily physiotherapy exercises,0
resting heart rate 70 bpm,0
completed daily physiotherapy exercises,0
temperature normal: 36.1°c,0
thanks for the help,0
resting heart rate 70 bpm,0
vitals normal,0
sleep pattern regular,0
regular heartbeat,0
regular heartbeat,0
medication taken at 3:52,0
"light meal consumed, digestion normal",0
oxygen stable at 92%,0
normal aging discomfort,0
medication taken at 7:21,0
minor joint pain,0
oxygen stable at 97%,0
blood pressure 128/72,0
oxygen stable at 95%,0
see you tomorrow,0
good morning!,0
temperature normal: 36.6°c,0
normal fatigue,0
heart rate okay,0
feeling rested,0
temperature normal: 36.3°c,0
blood sugar normal,0
blood pressure 118/78,0
oxygen stable at 97%,0
sleep pattern regular,0
temperature normal,0
oxygen levels stable,0
expected tiredness,0
resting heart rate 62 bpm,0
how are you?,0
temperature normal: 37.4°c,0
daily walk completed,0
bp within range,0
minor joint pain,0
resting heart rate 77 bpm,0
what's for dinner?,0
medication taken at 8:15,0
blood pressure 129/75,0
medication taken at 9:34,0
blood sugar normal,0
normal aging discomfort,0
"light meal consumed, digestion normal",0
o2 sensor working,0
what's for dinner?,0
blood sugar normal,0
bp within range,0
good morning!,0
vitals normal,0
appetite normal,0
breathing comfortably,0
appetite normal,0
completed daily physiotherapy exercises,0
expected tiredness,0
spo2 at 98,0
minor joint pain,0
slight congestion,0
expected tiredness,0
"light meal consumed, digestion normal",0
completed daily physiotherapy exercises,0
temperature normal: 36.6°c,0
hydration maintained,0
blood pressure 117/81,0
nice weather today,0
thanks for the help,0
oxygen stable at 97%,0
blood pressure 110/74,0
what's for dinner?,0
minor joint pain,0
"light meal consumed, digestion normal",0
"light meal consumed, digestion normal",0
vitals normal,0
good morning!,0
resting heart rate 66 bpm,0
"light meal consumed, digestion normal",0
completed daily physiotherapy exercises,0
hydration maintained,0
oxygen levels stable,0
blood sugar normal,0
blood pressure 126/80,0
heart rate okay,0
daily walk completed,0
blood pressure 113/72,0
oxygen stable at 93%,0
breathing comfortably,0
medication taken at 11:11,0
normal aging discomfort,0
see you tomorrow,0
normal aging discomfort,0
heart rate okay,0
completed daily physiotherapy exercises,0
feeling rested,0
heart rate okay,0
oxygen stable at 97%,0
oxygen stable at 97%,0
slight congestion,0
scheduled medication time,0
feeling rested,0
resting heart rate 64 bpm,0
regular heartbeat,0
"light meal consumed, digestion normal",0
sleep pattern regular,0
"light meal consumed, digestion normal",0
sleep pattern regular,0
completed daily physiotherapy exercises,0
vitals normal,0
nice weather today,0
expected tiredness,0
temperature normal: 36.8°c,0
temperature normal: 37.2°c,0
spo2 at 98,0
regular heartbeat,0
blood pressure 113/85,0
slight cold feeling,0
completed daily physiotherapy exercises,0
light exercise done,0
bp within range,0
temperature normal: 36.9°c,0
thanks for the help,0
"light meal consumed, digestion normal",0
completed daily physiotherapy exercises,0
sleep pattern regular,0
medication taken at 9:14,0
regular heartbeat,0
nice weather today,0
blood pressure 122/83,0
expected tiredness,0
appetite normal,0
expected tiredness,0
blood pressure 118/72,0
nice weather today,0
feeling rested,0
breathing comfortably,0
mild headache,0
normal aging discomfort,0
o2 sensor working,0
completed daily physiotherapy exercises,0
"light meal consumed, digestion normal",0
medication taken at 1:35,0
hydration maintained,0
blood pressure 114/73,0
completed daily physiotherapy exercises,0
nice weather today,0
oxygen stable at 95%,0
slight cold feeling,0
temperature normal: 37.1°c,0
scheduled medication time,0
heart rate okay,0
completed daily physiotherapy exercises,0
bp within range,0
temperature normal: 36.8°c,0
feeling rested,0
expected tiredness,0
completed daily physiotherapy exercises,0
routine checkup needed,0
"light meal consumed, digestion normal",0
resting heart rate 65 bpm,0
routine checkup needed,0
blood pressure 112/85,0
medication taken,0
resting heart rate 66 bpm,0
completed daily physiotherapy exercises,0
completed daily physiotherapy exercises,0
blood pressure 129/83,0
nice weather today,0
temperature normal: 36.8°c,0
heart rate okay,0
completed daily physiotherapy exercises,0
normal stiffness,0
vitals normal,0
mild headache,0
temperature normal,0
bp within range,0
o2 sensor working,0
blood pressure 130/79,0
normal stiffness,0
medication taken,0
resting heart rate 72 bpm,0
temperature normal,0
weight stable,0
"light meal consumed, digestion normal",0
"light meal consumed, digestion normal",0
vitals normal,0
weight stable,0
normal aging discomfort,0
vitals normal,0
vitals normal,0
thanks for the help,0
"light meal consumed, digestion normal",0
good morning!,0
see you tomorrow,0
temperature normal: 36.3°c,0
minor joint pain,0
oxygen stable at 95%,0
vitals normal,0
feeling rested,0
slight congestion,0
temperature normal: 37.4°c,0
resting heart rate 76 bpm,0
routine checkup needed,0
how are you?,0
slight congestion,0
blood pressure 115/70,0
resting heart rate 76 bpm,0
weight stable,0
medication taken at 2:45,0
routine checkup needed,0
heart rate okay,0
blood sugar normal,0
blood pressure 113/81,0
normal aging discomfort,0
completed daily physiotherapy exercises,0
hydration maintained,0
blood pressure 124/70,0
heart rate okay,0
mild headache,0
blood pressure 121/79,0
"light meal consumed, digestion normal",0
oxygen stable at 95%,0
completed daily physiotherapy exercises,0
nice weather today,0
breathing comfortably,0
vitals normal,0
completed daily physiotherapy exercises,0
oxygen levels stable,0
scheduled medication time,0
oxygen stable at 92%,0
breathing comfortably,0
slight cold feeling,0
blood pressure 119/84,0
"light meal consumed, digestion normal",0
blood pressure 121/84,0
temperature normal: 37.3°c,0
completed daily physiotherapy exercises,0
medication taken,0
blood sugar normal,0
spo2 at 98,0
hydration maintained,0
sleep pattern regular,0
normal aging discomfort,0
oxygen levels stable,0
"light meal consumed, digestion normal",0
medication taken at 11:37,0
see you tomorrow,0
slight cold feeling,0
mild headache,0
slight cold feeling,0
temperature normal: 37.3°c,0
oxygen stable at 93%,0
resting heart rate 60 bpm,0
breathing comfortably,0
regular heartbeat,0
resting heart rate 77 bpm,0
completed daily physiotherapy exercises,0
"light meal consumed, digestion normal",0
sleep pattern regular,0
temperature normal: 36.5°c,0
oxygen levels stable,0
"light meal consumed, digestion normal",0
appetite normal,0
good morning!,0
blood sugar normal,0
resting heart rate 80 bpm,0
breathing comfortably,0
medication taken at 2:07,0
how are you?,0
oxygen stable at 98%,0
medication taken at 9:15,0
completed daily physiotherapy exercises,0
what's for dinner?,0
slight cold feeling,0
blood sugar normal,0
thanks for the help,0
nice weather today,0
blood pressure 117/72,0
oxygen stable at 99%,0
medication taken at 8:47,0
resting heart rate 68 bpm,0
blood pressure 120/85,0
"light meal consumed, digestion normal",0
feeling rested,0
completed daily physiotherapy exercises,0
oxygen stable at 95%,0
temperature normal: 37.2°c,0
sleep pattern regular,0
feeling rested,0
medication taken at 10:51,0
appetite normal,0
completed daily physiotherapy exercises,0
resting heart rate 61 bpm,0
scheduled medication time,0
how are you?,0
expected tiredness,0
breathing comfortably,0
minor joint pain,0
scheduled medication time,0
completed daily physiotherapy exercises,0
completed daily physiotherapy exercises,0
spo2 at 98,0
sleep pattern regular,0
temperature normal,0
nice weather today,0
"light meal consumed, digestion normal",0
good morning!,0
hydration maintained,0
light exercise done,0
o2 sensor working,0
"light meal consumed, digestion normal",0
feeling rested,0
hydration maintained,0
vitals normal,0
scheduled medication time,0
oxygen stable at 92%,0
light exercise done,0
heart rate okay,0
minor joint pain,0
medication taken at 10:49,0
bp within range,0
blood pressure 114/84,0
"light meal consumed, digestion normal",0
medication taken at 10:54,0
mild headache,0
medication taken at 3:36,0
appetite normal,0
oxygen stable at 94%,0
"light meal consumed, digestion normal",0
medication taken at 4:11,0
good morning!,0
daily walk completed,0
hydration maintained,0
slight congestion,0
completed daily physiotherapy exercises,0
daily walk completed,0
resting heart rate 71 bpm,0
resting heart rate 80 bpm,0
oxygen stable at 97%,0
expected tiredness,0
normal aging discomfort,0
medication taken at 12:41,0
scheduled medication time,0
vitals normal,0
"light meal consumed, digestion normal",0
weight stable,0
normal fatigue,0
temperature normal: 36.3°c,0
bp within range,0
medication taken at 10:36,0
slight congestion,0
scheduled medication time,0
light exercise done,0
"light meal consumed, digestion normal",0
resting heart rate 74 bpm,0
feeling rested,0
expected tiredness,0
completed daily physiotherapy exercises,0
what's for dinner?,0
how are you?,0
mild headache,0
normal aging discomfort,0
nice weather today,0
heart rate okay,0
what's for dinner?,0
daily walk completed,0
o2 sensor working,0
oxygen stable at 97%,0
normal fatigue,0
minor joint pain,0
good morning!,0
resting heart rate 73 bpm,0
light exercise done,0
temperature normal: 37.2°c,0
oxygen stable at 98%,0
temperature normal: 36.6°c,0
oxygen stable at 94%,0
medication taken,0
mild headache,0
daily walk completed,0
blood pressure 128/75,0
oxygen stable at 95%,0
oxygen stable at 94%,0
blood pressure 117/82,0
normal aging discomfort,0
regular heartbeat,0
blood pressure 124/74,0
breathing comfortably,0
oxygen levels stable,0
completed daily physiotherapy exercises,0
appetite normal,0
normal aging discomfort,0
oxygen stable at 96%,0
sleep pattern regular,0
vitals normal,0
routine checkup needed,0
thanks for the help,0
expected tiredness,0
blood pressure 124/71,0
temperature normal: 36.2°c,0
mild headache,0
vitals normal,0
daily walk completed,0
normal aging discomfort,0
resting heart rate 76 bpm,0
what's for dinner?,0
